coord,k562
chr7:84256671-84256765,0
chr7:8426172-8426554,0
chr7:84490197-84490382,0
chr7:84536117-84536482,0
chr7:84615224-84615362,0
chr7:84619341-84619545,1
chr7:84638121-84638308,0
chr7:84638855-84638865,0
chr7:84665541-84665595,0
chr7:84674321-84674387,0
chr7:8490416-8490427,0
chr7:8507427-8507636,0
chr7:8510843-8511173,0
chr7:8517466-8517499,0
chr7:85184988-85185421,0
chr7:8552101-8552504,0
chr7:85645725-85645791,0
chr7:85821132-85821400,0
chr7:85946873-85947074,0
chr7:86081771-86082005,0
chr7:86414798-86415019,0
chr7:86491955-86492237,0
chr7:86632231-86632265,0
chr7:86645940-86646098,0
chr7:86654096-86654483,0
chr7:86657798-86658105,0
chr7:867519-868018,0
chr7:86890461-86890572,0
chr7:86972080-86972392,0
chr7:86978788-86979084,0
chr7:86980112-86980460,0
chr7:8739169-8739196,0
chr7:87474536-87474659,0
chr7:87636987-87637007,0
chr7:87824237-87824486,0
chr7:87926672-87927086,0
chr7:87984297-87984422,0
chr7:88110268-88110353,0
chr7:88268899-88269213,0
chr7:88289591-88289835,0
chr7:88307864-88308128,0
chr7:88314214-88314508,0
chr7:88317619-88317767,0
chr7:88322093-88322487,0
chr7:88355006-88355386,0
chr7:88399756-88399776,0
chr7:88664795-88664890,0
chr7:89027812-89028333,0
chr7:89434-89841,0
chr7:90013090-90013139,0
chr7:90173139-90173407,0
chr7:90195623-90195918,0
chr7:90217702-90217755,0
chr7:90223036-90223373,0
chr7:90224226-90224499,0
chr7:90242845-90243124,0
chr7:90245778-90245987,0
chr7:90345691-90345990,0
chr7:90461339-90461643,0
chr7:90518-90816,0
chr7:90534575-90534772,0
chr7:90594732-90595084,0
chr7:90624262-90624499,0
chr7:90676524-90676893,0
chr7:907254-907660,0
chr7:909461-909632,0
chr7:90967266-90967545,0
chr7:90971651-90971926,0
chr7:909976-910286,0
chr7:910560-910666,0
chr7:91263229-91263626,0
chr7:91287420-91287773,0
chr7:9137169-9137497,0
chr7:91513173-91513187,0
chr7:91565810-91565987,0
chr7:91577013-91577169,0
chr7:9162857-9163173,0
chr7:91769601-91769939,0
chr7:91826711-91826876,0
chr7:91941589-91941719,0
chr7:92191689-92192070,0
chr7:92260219-92260394,0
chr7:92386022-92386064,0
chr7:92424193-92424544,0
chr7:924770-925062,0
chr7:92495990-92496062,0
chr7:92527669-92527921,0
chr7:925687-925964,0
chr7:92588495-92588825,0
chr7:92632125-92632517,0
chr7:92632589-92632958,0
chr7:92634102-92634382,0
chr7:92634927-92635321,0
chr7:92641730-92642112,0
chr7:92645278-92645637,0
chr7:92652991-92653419,0
chr7:92695230-92696249,0
chr7:92731746-92732087,0
chr7:92752689-92752886,0
chr7:92755017-92755503,0
chr7:92763653-92763891,0
chr7:92764050-92764256,0
chr7:92770002-92770345,0
chr7:92809661-92810054,0
chr7:92813417-92813613,0
chr7:92830400-92830853,0
chr7:92831782-92832882,0
chr7:92851741-92851974,0
chr7:928619-928986,0
chr7:92904405-92904688,0
chr7:92945005-92945032,0
chr7:92962781-92963081,0
chr7:93043725-93043962,0
chr7:93115682-93116062,0
chr7:93147309-93147950,0
chr7:93162163-93162530,0
chr7:93165555-93165820,0
chr7:93194817-93194941,0
chr7:93217980-93218049,1
chr7:93363735-93364124,0
chr7:93532836-93533210,0
chr7:93575594-93575733,0
chr7:93601963-93602195,0
chr7:93882001-93882354,0
chr7:93938357-93938542,0
chr7:93942481-93942624,0
chr7:93948264-93948437,0
chr7:93956261-93956305,0
chr7:94011480-94011789,0
chr7:94043359-94043837,0
chr7:94056992-94057212,0
chr7:94059676-94060119,0
chr7:94088540-94088895,0
chr7:94160891-94161156,0
chr7:94170910-94171209,0
chr7:94178030-94178547,0
chr7:94182171-94182316,0
chr7:94183376-94183818,0
chr7:94237545-94237774,0
chr7:94276065-94276419,0
chr7:94283520-94283532,0
chr7:94297303-94297762,0
chr7:94299036-94299255,0
chr7:94337464-94337668,0
chr7:94341330-94341577,0
chr7:94368276-94368673,0
chr7:94391937-94392633,0
chr7:94510846-94511225,0
chr7:945175-945481,0
chr7:94657631-94658104,0
chr7:94743875-94744182,0
chr7:949124-949637,0
chr7:95139808-95139976,0
chr7:95169741-95170014,0
chr7:9522274-9522615,0
chr7:95308873-95309121,0
chr7:9533861-9534154,0
chr7:95401042-95401063,0
chr7:95440918-95441277,0
chr7:95482534-95482821,0
chr7:95500512-95500859,0
chr7:95519847-95519853,0
chr7:95521720-95521804,0
chr7:95550195-95550530,0
chr7:95558726-95559068,0
chr7:95577185-95577490,0
chr7:95597338-95597502,0
chr7:95608793-95609088,0
chr7:95690697-95690797,0
chr7:957440-957689,0
chr7:95817996-95818325,0
chr7:95917220-95917578,0
chr7:95924894-95925142,0
chr7:95996684-95997008,0
chr7:96009260-96009486,0
chr7:96118588-96118731,0
chr7:96135836-96135880,0
chr7:96139536-96139774,0
chr7:96196201-96196285,0
chr7:96238655-96238696,0
chr7:9626525-9626858,0
chr7:96324337-96324639,0
chr7:96326010-96326062,0
chr7:96326924-96327243,0
chr7:96388922-96388949,0
chr7:964842-965029,0
chr7:96598400-96598410,0
chr7:96727661-96727963,0
chr7:96728327-96728470,0
chr7:96852878-96853261,0
chr7:96924811-96925092,0
chr7:96993275-96993499,0
chr7:96997309-96997693,0
chr7:97013111-97013356,0
chr7:97015545-97016075,0
chr7:97016887-97017683,0
chr7:97017869-97018147,0
chr7:97027731-97027903,0
chr7:97065057-97065447,0
chr7:97078073-97078268,0
chr7:97089946-97090329,0
chr7:971605-972000,0
chr7:9716892-9717172,0
chr7:97228760-97228801,0
chr7:97275970-97276177,0
chr7:97359277-97359323,0
chr7:977745-978091,0
chr7:980141-980409,0
chr7:98051592-98051810,0
chr7:98131761-98132205,0
chr7:98133219-98133497,0
chr7:98133725-98134044,0
chr7:98134112-98134317,0
chr7:98283187-98283613,0
chr7:98286283-98286758,0
chr7:98364983-98365013,0
chr7:98365843-98366230,0
chr7:98399030-98399306,0
chr7:98417728-98417900,0
chr7:98418901-98419148,0
chr7:98448292-98448683,0
chr7:98463099-98463188,0
chr7:98470633-98470874,0
chr7:98560151-98560268,0
chr7:98616369-98616733,0
chr7:98716680-98716929,0
chr7:98754029-98754431,0
chr7:98771705-98771892,0
chr7:98811245-98811422,0
chr7:98826666-98826980,0
chr7:99049171-99049343,0
chr7:99053304-99053675,0
chr7:99099511-99099869,0
chr7:99141832-99142121,0
chr7:99181270-99181312,0
chr7:99210278-99210610,0
chr7:99211724-99212061,0
chr7:99273945-99274218,0
chr7:99320516-99320824,0
chr7:99372571-99372856,0
chr7:99375301-99375624,1
chr7:99380087-99380742,0
chr7:99380829-99381240,0
chr7:99402876-99402994,1
chr7:99422766-99422954,0
chr7:99501214-99501477,0
chr7:995382-995573,0
chr7:99693492-99693604,0
chr7:998180-998482,0
chr7:99886832-99887159,0
chr7:99953666-99953883,0
chr7:999854-1000092,0
chr8:100149711-100150214,0
chr8:100279298-100279382,0
chr8:100325854-100326314,0
chr8:100386068-100386568,0
chr8:100415684-100416093,0
chr8:100416174-100416599,0
chr8:100416642-100417044,0
chr8:100432680-100432838,0
chr8:100438061-100438447,0
chr8:100443196-100443475,0
chr8:100445268-100445707,0
chr8:100460800-100460879,0
chr8:100462979-100463118,0
chr8:100471877-100472183,0
chr8:100474037-100474330,0
chr8:100476752-100477155,0
chr8:100487932-100488194,0
chr8:100490131-100490286,0
chr8:100494526-100494885,0
chr8:100499904-100500492,0
chr8:100506838-100506957,0
chr8:10055427-10055736,0
chr8:100606703-100606769,0
chr8:100667546-100667698,0
chr8:100762407-100762815,0
chr8:100789040-100789476,0
chr8:100790520-100790716,0
chr8:100806954-100807391,0
chr8:100809426-100810052,0
chr8:100868486-100868705,0
chr8:100869675-100870107,0
chr8:100874975-100875132,0
chr8:100882132-100882298,0
chr8:100886072-100886365,0
chr8:100898326-100898526,0
chr8:100900178-100900765,0
chr8:100901657-100901877,0
chr8:100907981-100908164,1
chr8:100908495-100908879,1
chr8:100908994-100909310,0
chr8:100915503-100915824,0
chr8:101003700-101003850,1
chr8:101004091-101004429,0
chr8:101026334-101026792,0
chr8:101027361-101027718,0
chr8:101063770-101064298,0
chr8:101071272-101071317,0
chr8:101072381-101072484,0
chr8:101080406-101081096,0
chr8:101087925-101088082,0
chr8:101090819-101091089,0
chr8:101098492-101098866,0
chr8:101108536-101109770,0
chr8:101122798-101123045,0
chr8:101127964-101128192,0
chr8:101137224-101137585,1
chr8:101149650-101150057,0
chr8:101155455-101155679,0
chr8:101158905-101159245,0
chr8:101159507-101159809,0
chr8:101173488-101174131,0
chr8:101179220-101179569,0
chr8:101182216-101182456,0
chr8:101206648-101207206,0
chr8:101223929-101224116,0
chr8:101224351-101224498,0
chr8:101235885-101236074,0
chr8:101277814-101278003,0
chr8:101287995-101288258,0
chr8:101289817-101289995,0
chr8:101332664-101333132,0
chr8:101360673-101361199,0
chr8:101436975-101437492,0
chr8:101438428-101438759,0
chr8:10143945-10144249,0
chr8:101455062-101455386,0
chr8:101466709-101466935,0
chr8:101491372-101491747,0
chr8:101493242-101493534,0
chr8:101493754-101494269,0
chr8:101501542-101501895,0
chr8:101504745-101504931,0
chr8:10152192-10152547,0
chr8:101652837-101653251,0
chr8:101690263-101690530,0
chr8:101701393-101701469,0
chr8:101835956-101835974,0
chr8:101866790-101866928,0
chr8:101984468-101984585,0
chr8:102010682-102010940,0
chr8:102014789-102014796,0
chr8:102041079-102041131,0
chr8:102062469-102062669,0
chr8:102077608-102077937,0
chr8:102096450-102096766,0
chr8:102097245-102097458,0
chr8:102097623-102098057,0
chr8:102106852-102107046,0
chr8:102108042-102108695,0
chr8:102113124-102113292,0
chr8:102114005-102114128,0
chr8:102122313-102122779,0
chr8:102142827-102143225,0
chr8:102197122-102197422,0
chr8:102247100-102247390,0
chr8:102306370-102306916,0
chr8:102378654-102379020,0
chr8:102389587-102389710,0
chr8:102390231-102390509,0
chr8:102399032-102399255,0
chr8:102410677-102410876,0
chr8:102411017-102411400,0
chr8:102458549-102458653,0
chr8:102474544-102474872,0
chr8:102530849-102531064,0
chr8:102536992-102537193,0
chr8:102537275-102537671,0
chr8:102555330-102555714,0
chr8:102567952-102568363,1
chr8:102585267-102585565,0
chr8:102600784-102601263,0
chr8:102637504-102637746,0
chr8:102657285-102657695,0
chr8:102716715-102716921,0
chr8:102728437-102728834,0
chr8:102729541-102730027,0
chr8:102731087-102731278,0
chr8:102738410-102738854,0
chr8:102745251-102745829,0
chr8:102754246-102754428,0
chr8:102768134-102768405,0
chr8:102782817-102783114,0
chr8:102788886-102789524,0
chr8:102790987-102791421,0
chr8:102794639-102794783,0
chr8:102794854-102795179,0
chr8:102813297-102813669,0
chr8:102846169-102846561,0
chr8:102894547-102894922,0
chr8:102906310-102906652,0
chr8:102909855-102910301,0
chr8:102910588-102910892,0
chr8:102920845-102921315,0
chr8:102927566-102927721,0
chr8:102978048-102978072,0
chr8:102979509-102980118,0
chr8:102985786-102986141,0
chr8:102996015-102996418,0
chr8:103031419-103031700,0
chr8:103047404-103047480,0
chr8:103076464-103076634,0
chr8:103077811-103077941,0
chr8:103080862-103081107,0
chr8:103105181-103105578,0
chr8:103105986-103106329,0
chr8:1031095-1031372,0
chr8:103120199-103120535,0
chr8:103122673-103122926,0
chr8:103137337-103137369,0
chr8:10315065-10315285,0
chr8:103176734-103176877,0
chr8:103184700-103185036,0
chr8:103263482-103263527,0
chr8:103293629-103294008,0
chr8:103295824-103295910,0
chr8:103320095-103320785,0
chr8:10334359-10334528,0
chr8:103344837-103345184,0
chr8:10334750-10335277,0
chr8:103348385-103348728,0
chr8:103373323-103373455,0
chr8:103419692-103420072,0
chr8:103445664-103445805,0
chr8:103535422-103535895,0
chr8:10365782-10366489,0
chr8:10366594-10367196,0
chr8:10370813-10370930,0
chr8:103733805-103734043,0
chr8:1038504-1038760,0
chr8:103998998-103999313,0
chr8:104021813-104021926,0
chr8:10416532-10416845,0
chr8:104224020-104224297,0
chr8:104278557-104278845,0
chr8:104278915-104279060,0
chr8:104303681-104304057,0
chr8:104328324-104328707,0
chr8:104329798-104330175,0
chr8:104337063-104337176,0
chr8:104361237-104361597,0
chr8:104363545-104363935,0
chr8:104396823-104397099,0
chr8:104437471-104437726,0
chr8:104465878-104465894,0
chr8:104510773-104511061,0
chr8:104585801-104586055,0
chr8:104617912-104618175,1
chr8:104618489-104618821,0
chr8:104642998-104643340,0
chr8:104665267-104665945,0
chr8:104666862-104666983,0
chr8:104669058-104669320,0
chr8:104704295-104704594,0
chr8:104747779-104748014,0
chr8:1048832-1049081,0
chr8:104957720-104957929,0
chr8:104971315-104971322,0
chr8:105058677-105059002,0
chr8:1051325-1051659,0
chr8:105160356-105160586,0
chr8:105188128-105188245,0
chr8:105278216-105278529,0
chr8:10528553-10528843,0
chr8:10545885-10546000,0
chr8:105569936-105570126,1
chr8:105659365-105659432,0
chr8:105751791-105751804,0
chr8:105756840-105756843,0
chr8:105840165-105840276,0
chr8:105878773-105879055,0
chr8:106042425-106042459,0
chr8:106045656-106045865,0
chr8:106047683-106047819,0
chr8:106052590-106052755,0
chr8:106061559-106061944,0
chr8:1061874-1062458,0
chr8:106203777-106203827,0
chr8:106219269-106219522,0
chr8:1063432-1063546,0
chr8:10653748-10653837,0
chr8:106591608-106591925,0
chr8:106602570-106602684,0
chr8:106621514-106621905,0
chr8:106653068-106653314,0
chr8:106757958-106758339,0
chr8:106762946-106763287,0
chr8:106809050-106809328,0
chr8:106858472-106858622,0
chr8:10711216-10711465,0
chr8:107156227-107156295,0
chr8:10716139-10716349,0
chr8:107166722-107166732,0
chr8:107223207-107223635,0
chr8:107268165-107268271,0
chr8:107275224-107275253,0
chr8:107302343-107302391,0
chr8:107305067-107305442,0
chr8:107310353-107310502,0
chr8:10732292-10732569,0
chr8:107324344-107324397,0
chr8:10733498-10733611,0
chr8:107363005-107363402,0
chr8:107440713-107440852,0
chr8:107444877-107445148,0
chr8:107487084-107487155,0
chr8:107495918-107496171,0
chr8:107505943-107506090,0
chr8:107528208-107528337,0
chr8:10763314-10763606,0
chr8:107638427-107638709,0
chr8:10773984-10774041,0
chr8:1079795-1079985,0
chr8:107982153-107982412,0
chr8:108015105-108015406,0
chr8:108019875-108020088,0
chr8:108067634-108067691,0
chr8:108078271-108078564,0
chr8:108119776-108120034,0
chr8:10819365-10819731,0
chr8:108210254-108210588,0
chr8:108287037-108287411,0
chr8:10835320-10835646,0
chr8:108442919-108443061,0
chr8:108515397-108515572,0
chr8:10858232-10858518,0
chr8:108635710-108635728,0
chr8:108774230-108774404,0
chr8:108921948-108922269,0
chr8:10907110-10907350,0
chr8:109095999-109096411,0
chr8:10913250-10913602,0
chr8:109133704-109133844,0
chr8:10916588-10916727,0
chr8:109211755-109211778,0
chr8:109232927-109233226,0
chr8:10925761-10925888,0
chr8:109399109-109399274,1
chr8:10944447-10944845,0
chr8:1095033-1095096,0
chr8:109577202-109577376,0
chr8:109589996-109590010,0
chr8:109602194-109602452,0
chr8:1098323-1098488,0
chr8:1098501-1098879,0
chr8:109910143-109910474,0
chr8:109985322-109985505,0
chr8:1100604-1100889,0
chr8:110096852-110097058,0
chr8:11015041-11015550,0
chr8:11015921-11016849,0
chr8:11018153-11018342,0
chr8:110369658-110369687,0
chr8:11038760-11038832,0
chr8:110429911-110430199,0
chr8:11060220-11060408,0
chr8:11065200-11065554,0
chr8:11066455-11066599,0
chr8:110836336-110836683,0
chr8:110935202-110935261,0
chr8:110940711-110941023,0
chr8:111150801-111151118,0
chr8:111267285-111267500,0
chr8:111414423-111414642,0
chr8:111727246-111727504,0
chr8:111758321-111758678,0
chr8:11182866-11182961,0
chr8:111920716-111921058,0
chr8:112052172-112052308,0
chr8:112079593-112079790,0
chr8:112508648-112508733,0
chr8:112548007-112548331,0
chr8:1126536-1126759,0
chr8:112698895-112699112,0
chr8:1127766-1128066,0
chr8:113046461-113046712,0
chr8:1130469-1130570,0
chr8:113081874-113082247,0
chr8:1131440-1131620,0
chr8:113245062-113245448,0
chr8:113433334-113433496,0
chr8:113433697-113433847,0
chr8:113434105-113434293,0
chr8:113435306-113435683,0
chr8:113437593-113437950,0
chr8:11346990-11347156,1
chr8:11348185-11348503,0
chr8:113713335-113713686,0
chr8:113865627-113866041,0
chr8:113897112-113897179,0
chr8:114074335-114074436,0
chr8:114099590-114099602,0
chr8:114203048-114203327,0
chr8:114243560-114243629,0
chr8:11425258-11425327,0
chr8:114258827-114259220,0
chr8:11429364-11429645,0
chr8:114310430-114310629,0
chr8:11451594-11451880,0
chr8:11452517-11452887,0
chr8:11453753-11454331,0
chr8:11454754-11455198,0
chr8:11456748-11457517,0
chr8:11457737-11458282,0
chr8:11464849-11465231,0
chr8:11465255-11465626,0
chr8:114774488-114774792,0
chr8:11479757-11480134,0
chr8:11491893-11492098,0
chr8:114935396-114935702,0
chr8:114941080-114941336,0
chr8:114952731-114952752,0
chr8:11497790-11498107,0
chr8:115055278-115055587,0
chr8:115056227-115056899,0
chr8:11508211-11508331,0
chr8:11510936-11511228,0
chr8:11515815-11516318,0
chr8:115218922-115219251,0
chr8:115263929-115263937,0
chr8:11532986-11533373,0
chr8:115402149-115402318,0
chr8:115429183-115429701,0
chr8:115451461-115451652,0
chr8:115462469-115462607,0
chr8:115494885-115495408,0
chr8:115648177-115648520,1
chr8:115665986-115666656,0
chr8:115682941-115683222,0
chr8:115743351-115743654,0
chr8:115743806-115744104,0
chr8:115845936-115846381,0
chr8:115846628-115846944,0
chr8:115867547-115867905,0
chr8:115978388-115978669,0
chr8:115987898-115988257,0
chr8:116037155-116037535,0
chr8:116056967-116057304,0
chr8:116058155-116058536,0
chr8:116120440-116120650,0
chr8:116127813-116127828,0
chr8:11612815-11612862,0
chr8:116323736-116323899,0
chr8:116352144-116352465,0
chr8:116366264-116366543,0
chr8:116444537-116444765,0
chr8:116454464-116454650,0
chr8:116463862-116464019,0
chr8:116471853-116471998,0
chr8:116498750-116498865,0
chr8:116503826-116504157,0
chr8:116517525-116517856,0
chr8:116545228-116545549,0
chr8:116547780-116548099,0
chr8:116560164-116560299,0
chr8:116587413-116587554,0
chr8:116651857-116652125,0
chr8:116652264-116652415,0
chr8:116730246-116730571,0
chr8:116811203-116811289,0
chr8:11681455-11681475,0
chr8:11683436-11683709,0
chr8:116877700-116877984,0
chr8:116878958-116879250,0
chr8:116890226-116890441,0
chr8:116975466-116975709,0
chr8:11701240-11701485,0
chr8:117028239-117028570,0
chr8:11703020-11703493,0
chr8:11705230-11705767,0
chr8:117053808-117054118,0
chr8:117060165-117060310,0
chr8:117110258-117110603,0
chr8:117118174-117118559,0
chr8:11713635-11713989,0
chr8:117139857-117140251,0
chr8:117155760-117156025,0
chr8:117297194-117297322,0
chr8:117303773-117303798,0
chr8:117304735-117304747,0
chr8:117439814-117440317,0
chr8:117515432-117515749,0
chr8:11770694-11771037,0
chr8:117731063-117731154,0
chr8:117731601-117731962,0
chr8:117764365-117764550,0
chr8:117766165-117766553,0
chr8:117847618-117848088,0
chr8:117863255-117863428,0
chr8:117881761-117881928,0
chr8:117946459-117946761,0
chr8:117956840-117957168,0
chr8:117997752-117997986,0
chr8:118000887-118001157,0
chr8:118011273-118011796,0
chr8:118035660-118036089,0
chr8:118056073-118056507,0
chr8:118084960-118085496,0
chr8:118105279-118105647,0
chr8:118177242-118177260,0
chr8:118225669-118225931,0
chr8:118267790-118268103,0
chr8:118291823-118292169,0
chr8:118308496-118308832,0
chr8:118311305-118311644,0
chr8:118321196-118321322,0
chr8:11832548-11832651,0
chr8:118327032-118327137,0
chr8:118332878-118333147,0
chr8:118364421-118364781,0
chr8:118365361-118365745,0
chr8:118383304-118383602,0
chr8:118386832-118387027,0
chr8:118407532-118407841,0
chr8:118431173-118431542,0
chr8:118440602-118440981,0
chr8:118456815-118457195,0
chr8:118472884-118473215,0
chr8:118490933-118490942,0
chr8:118507682-118507973,0
chr8:118523961-118524342,0
chr8:118524729-118525125,0
chr8:11857051-11857440,0
chr8:11858666-11859058,0
chr8:118614779-118614978,0
chr8:118657338-118657508,0
chr8:11872355-11872466,0
chr8:11874760-11875155,0
chr8:118748798-118749211,0
chr8:118769073-118769444,0
chr8:118776307-118776629,0
chr8:11877826-11878247,0
chr8:118793282-118793634,0
chr8:118796489-118796929,0
chr8:118810285-118810643,0
chr8:118843773-118843939,0
chr8:118850199-118850565,0
chr8:11886164-11886511,0
chr8:118866265-118866659,0
chr8:118867177-118867497,0
chr8:118869771-118870164,0
chr8:11887301-11887719,0
chr8:11888303-11888492,0
chr8:11888791-11889144,0
chr8:118905280-118905596,0
chr8:118909042-118909312,0
chr8:11891194-11891383,0
chr8:118914452-118914619,0
chr8:11891657-11891909,0
chr8:118922268-118922278,0
chr8:118943139-118943513,0
chr8:11897188-11897752,0
chr8:11898432-11898652,0
chr8:119043327-119043516,0
chr8:119051517-119051847,0
chr8:119054103-119054445,0
chr8:119112427-119112540,0
chr8:119205159-119205431,0
chr8:119276425-119276808,0
chr8:119337001-119337169,0
chr8:119376351-119376531,0
chr8:119440847-119441258,0
chr8:119464288-119464452,0
chr8:119574371-119574734,0
chr8:119579142-119579402,0
chr8:119581647-119581779,0
chr8:119586585-119586698,0
chr8:119596836-119597101,0
chr8:119644021-119644292,0
chr8:119655049-119655404,0
chr8:119671866-119672166,0
chr8:119821061-119821153,0
chr8:119943418-119943533,0
chr8:119992280-119992288,0
chr8:120048071-120048409,0
chr8:120065744-120066389,0
chr8:120066784-120066945,0
chr8:120067987-120068614,0
chr8:120069306-120069697,0
chr8:120073144-120073496,0
chr8:120077029-120077287,0
chr8:120384270-120384365,0
chr8:120397414-120397972,0
chr8:120444145-120444538,0
chr8:120616047-120616319,0
chr8:120620215-120620391,0
chr8:120706541-120706792,0
chr8:120724922-120725088,0
chr8:120785789-120786077,0
chr8:120803714-120804146,0
chr8:120813969-120814311,0
chr8:120827629-120827906,0
chr8:120861357-120861689,0
chr8:120926925-120926939,0
chr8:120960698-120960803,0
chr8:120970933-120971311,0
chr8:121145038-121145228,0
chr8:121150942-121151377,0
chr8:121163866-121164428,0
chr8:121240573-121240789,0
chr8:121262730-121263079,0
chr8:121303482-121303538,0
chr8:121334817-121335194,0
chr8:121335535-121335620,0
chr8:121339720-121340094,0
chr8:121348857-121349162,0
chr8:121394272-121394339,0
chr8:121442900-121443167,0
chr8:121743004-121743375,0
chr8:121759471-121759766,0
chr8:121893842-121894162,0
chr8:122037999-122038309,0
chr8:122094212-122094229,0
chr8:122105222-122105501,0
chr8:122110709-122111055,0
chr8:122122829-122123108,0
chr8:122129385-122129643,0
chr8:122137209-122137373,0
chr8:122140953-122141027,0
chr8:122143737-122143954,0
chr8:122150473-122150792,0
chr8:122180971-122181103,0
chr8:122305544-122305610,0
chr8:122386262-122386602,0
chr8:122426928-122427022,0
chr8:122434063-122434457,0
chr8:122514997-122515363,0
chr8:122658696-122658835,0
chr8:122708575-122708723,0
chr8:122744501-122744713,0
chr8:122782440-122783753,0
chr8:122789061-122789397,0
chr8:122799025-122799457,0
chr8:122852568-122852728,0
chr8:122871726-122871738,0
chr8:122895930-122896244,0
chr8:122945434-122945534,0
chr8:122957293-122957421,0
chr8:123000919-123001182,0
chr8:123038671-123038937,0
chr8:123157262-123157451,1
chr8:123158687-123158904,0
chr8:123167629-123167756,1
chr8:123272876-123272953,0
chr8:123285819-123285836,0
chr8:123327811-123327970,0
chr8:123342380-123342771,0
chr8:123394804-123395082,0
chr8:123512184-123512779,0
chr8:123516872-123517494,0
chr8:123535572-123535842,0
chr8:123537368-123538005,0
chr8:123540000-123540591,0
chr8:123552211-123552565,0
chr8:123596552-123596840,0
chr8:123630389-123630596,0
chr8:123632957-123633193,0
chr8:123636828-123637159,0
chr8:123672744-123673100,0
chr8:123683281-123683606,0
chr8:123687478-123687810,0
chr8:123718967-123719082,0
chr8:123735111-123735123,0
chr8:123876289-123876666,0
chr8:123877023-123877285,0
chr8:123904552-123904839,0
chr8:123922193-123922382,0
chr8:123979929-123980302,0
chr8:124007405-124007573,0
chr8:124181432-124181775,0
chr8:124195903-124196081,0
chr8:124197818-124198044,0
chr8:124237358-124237366,0
chr8:124261737-124262114,0
chr8:124262264-124262541,0
chr8:124262761-124262980,0
chr8:124267104-124267426,0
chr8:124269844-124270075,0
chr8:124287409-124287644,0
chr8:124290219-124290571,0
chr8:124292727-124292857,0
chr8:124301294-124301425,0
chr8:1243042-1243308,0
chr8:124345093-124345302,0
chr8:124355487-124355809,1
chr8:124356650-124356996,0
chr8:124454329-124454427,0
chr8:124456017-124456199,0
chr8:124473570-124473870,1
chr8:124501032-124501432,0
chr8:124527330-124527477,0
chr8:124548931-124549312,0
chr8:124561148-124561503,0
chr8:124594473-124594894,0
chr8:124600834-124601019,0
chr8:124601431-124601767,0
chr8:124604437-124604750,0
chr8:124605250-124605372,0
chr8:124626682-124627046,0
chr8:124629503-124630105,0
chr8:124637423-124637991,0
chr8:124640040-124640315,0
chr8:124641897-124642183,0
chr8:124643994-124644347,0
chr8:124646790-124646798,0
chr8:124651367-124651661,0
chr8:124654684-124654830,0
chr8:124660034-124660672,0
chr8:124670843-124671060,0
chr8:124686131-124686474,0
chr8:124702852-124703182,0
chr8:124714063-124714293,0
chr8:124751878-124752291,0
chr8:124757541-124757791,0
chr8:124760899-124761109,0
chr8:124761890-124762233,0
chr8:124772132-124772679,0
chr8:124782528-124782862,0
chr8:124785145-124785457,0
chr8:124788577-124788614,0
chr8:124789118-124789335,0
chr8:124802919-124803111,0
chr8:124866403-124866961,0
chr8:124972465-124972501,0
chr8:125025423-125025779,0
chr8:125090872-125091232,0
chr8:125100130-125100511,0
chr8:125175078-125175242,0
chr8:125175440-125175818,0
chr8:125181632-125181923,0
chr8:125183050-125183426,0
chr8:125219285-125219617,0
chr8:125219934-125220511,0
chr8:125220592-125220774,0
chr8:125232873-125233183,0
chr8:125271257-125271607,0
chr8:125273302-125273658,0
chr8:125273987-125274126,0
chr8:125278477-125278706,1
chr8:125284195-125284463,0
chr8:125305161-125305450,0
chr8:125309789-125310530,0
chr8:125333919-125334305,0
chr8:125341437-125341625,0
chr8:125342101-125342560,0
chr8:125344053-125344325,0
chr8:125360010-125360320,0
chr8:125385914-125386138,0
chr8:125386308-125386713,0
chr8:125386830-125387201,0
chr8:125387351-125387415,0
chr8:125388461-125388946,0
chr8:125390732-125391126,0
chr8:125427162-125427522,0
chr8:125429174-125429388,1
chr8:125434427-125435083,0
chr8:125439725-125439996,0
chr8:125440258-125440570,0
chr8:125496041-125496331,0
chr8:125506179-125506348,0
chr8:125508399-125508551,0
chr8:125510007-125510236,0
chr8:125513018-125513506,0
chr8:125514685-125515093,0
chr8:125528822-125529131,0
chr8:125544509-125545059,0
chr8:125602683-125602922,0
chr8:125637506-125637715,0
chr8:125638743-125638923,0
chr8:125694251-125694539,0
chr8:125698068-125698442,0
chr8:125698713-125699117,0
chr8:125768717-125768831,0
chr8:125822153-125822461,0
chr8:125925931-125925972,0
chr8:125930433-125930761,0
chr8:125933550-125933945,0
chr8:125934222-125934477,0
chr8:125946842-125947687,0
chr8:125948105-125948500,1
chr8:125971912-125972383,0
chr8:126092411-126092577,0
chr8:126374632-126374759,0
chr8:126375367-126375857,0
chr8:126410467-126410951,0
chr8:126423677-126424144,0
chr8:126427279-126427591,0
chr8:126433005-126433470,0
chr8:126433734-126434338,0
chr8:126434768-126435142,0
chr8:126449394-126449738,0
chr8:126450221-126450540,0
chr8:126476862-126476942,0
chr8:126562477-126562782,0
chr8:126580001-126580230,0
chr8:126590818-126590988,0
chr8:126628720-126628774,0
chr8:126635279-126635411,0
chr8:12665559-12665675,0
chr8:126809866-126810092,0
chr8:126825117-126825198,0
